condition,question,ground_truth,answer,faithfulness_score,is_hallucination,retrieval_latency_ms,generation_latency_ms,total_latency_ms,indexing_cost_note,dataset,model,base_index_s,raptor_index_s
raptor_2l,Which Missing You actor was born August 17 1993?,Yoo Seung-ho," I cannot find this information in the provided context. The context only provides details about actors from different shows and films, but none of them were born on August 17, 1993.",0.5151,False,10.146,2452.087,2462.233,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What Tony Award winner directed and co-produced Six by Sondheim?,James Elliot Lapine," James Lapine, who is an American stage director, playwright, screenwriter, and librettist, directed and co-produced Six by Sondheim.",0.5747,False,33.335,1947.781,1981.116,,hotpotqa,mistral,7.967,134.013
crag,What Tony Award winner directed and co-produced Six by Sondheim?,James Elliot Lapine," James Lapine, who is an American stage director, playwright, screenwriter, and librettist, directed and co-produced Six by Sondheim.",0.5747,False,49.277,1920.1,1969.377,,hotpotqa,mistral,7.967,134.013
raptor_2l,What Tony Award winner directed and co-produced Six by Sondheim?,James Elliot Lapine, James Lapine,0.5444,False,10.512,970.362,980.874,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Young Dolph was featured on the hit single by which American hip hop recording artist?,O.T. Genasis," I cannot find this information in the provided context. The context only mentions that Young Dolph was featured on O.T. Genasis' hit single ""Cut It"". There is no mention of him being featured on a song by Young Dro or any other artist mentioned in the second context.",0.6855,False,63.979,3210.058,3274.037,,hotpotqa,mistral,7.967,134.013
crag,Young Dolph was featured on the hit single by which American hip hop recording artist?,O.T. Genasis, I cannot find this information in the provided context. The context only mentions Young Dolph's own music and does not mention any collaborations with other artists.,0.6586,False,39.001,1716.155,1755.156,,hotpotqa,mistral,7.967,134.013
raptor_2l,Young Dolph was featured on the hit single by which American hip hop recording artist?,O.T. Genasis, I cannot find this information in the provided context. The context does not mention any collaboration between Young Dolph and another American hip hop recording artist that resulted in a hit single.,0.6901,False,11.285,2593.426,2604.711,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What broadcasting company did both Andrew Collins and Stuart Maconie of Collins and Maconie's Hit Parade both work together from 1194 to 1197?,BBC, BBC Radio 1,0.7279,False,52.255,593.47,645.725,,hotpotqa,mistral,7.967,134.013
crag,What broadcasting company did both Andrew Collins and Stuart Maconie of Collins and Maconie's Hit Parade both work together from 1194 to 1197?,BBC, BBC Radio 1,0.7279,False,31.725,292.191,323.916,,hotpotqa,mistral,7.967,134.013
raptor_2l,What broadcasting company did both Andrew Collins and Stuart Maconie of Collins and Maconie's Hit Parade both work together from 1194 to 1197?,BBC, BBC Radio 1,0.7279,False,10.85,1127.384,1138.235,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What sport is played by both Justin Gimelstob and Angelique Kerber?,tennis," Tennis, as per the provided context, is the sport played by both Justin Gimelstob and Angelique Kerber.",0.8216,False,30.648,1476.267,1506.915,,hotpotqa,mistral,7.967,134.013
crag,What sport is played by both Justin Gimelstob and Angelique Kerber?,tennis," Tennis, as per the provided context, is the sport played by both Justin Gimelstob and Angelique Kerber.",0.8216,False,42.079,1421.58,1463.66,,hotpotqa,mistral,7.967,134.013
raptor_2l,What sport is played by both Justin Gimelstob and Angelique Kerber?,tennis," Based on the provided context, it cannot be determined that Justin Gimelstob and Angelique Kerber play the same sport. The context mentions that Justin Gimelstob is a retired tennis player, but there is no information about Angelique Kerber's sport in the provided context.",0.4451,True,10.453,3372.344,3382.797,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931"," October 25, 1931",0.6888,False,33.642,964.528,998.17,,hotpotqa,mistral,7.967,134.013
crag,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931"," October 25, 1931",0.6888,False,49.525,849.96,899.485,,hotpotqa,mistral,7.967,134.013
raptor_2l,"When was the designer of the Disneyland attraction with variants in California, France, Hong Kong, Tokyo, and the Tomorrowland Speedway born?","born October 25, 1931", I cannot find this information in the provided context. The context does not mention who designed the Disneyland attractions.,0.6366,False,10.809,1781.12,1791.929,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton," I cannot find this information in the provided context. The context does not mention any Danish-Italian actress, model, singer, or reality television personality involved in Snowboard Academy.",0.6526,False,59.523,2017.065,2076.588,,hotpotqa,mistral,7.967,134.013
crag,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton," I cannot find this information in the provided context. The context does not mention any Danish-Italian actress, model, singer, or reality television personality associated with Snowboard Academy.",0.6631,False,32.26,1679.651,1711.912,,hotpotqa,mistral,7.967,134.013
raptor_2l,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton," I cannot find this information in the provided context. The context does not mention any Danish-Italian actress, model, singer, or reality television personality involved in the film ""Snowboard Academy.""",0.6831,False,10.197,2483.4,2493.597,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus," I cannot find this information in the provided context. The context only mentions that Lollia Paulina was a Roman Empress and a noble Roman woman, but it does not provide any details about her husband.",0.5011,False,49.608,2093.992,2143.6,,hotpotqa,mistral,7.967,134.013
crag,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus," Caligula, also known as Gaius Julius Caesar Augustus Germanicus, is not explicitly referred to as the husband of Lollia Paullina in the provided context. However, it is stated that she was a Roman Empress for six months in 38 as his third wife and consort. Therefore, Caligula can be inferred as her husband based on this information.",0.6701,False,27.466,3490.586,3518.053,,hotpotqa,mistral,7.967,134.013
raptor_2l,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus," I cannot find this information in the provided context. The context only mentions that Lollia Paulina was a Roman Empress for six months as the third wife and consort of the Roman emperor Caligula, but it does not provide her husband's proper name.",0.5308,False,10.621,2951.932,2962.552,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening," I cannot find this information in the provided context as none of the individuals mentioned have a birthdate of February 15, 1954.",0.6571,False,52.315,1705.669,1757.984,,hotpotqa,mistral,7.967,134.013
crag,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening," I cannot find this information in the provided context as none of the individuals mentioned have a birthdate of February 15, 1954.",0.6571,False,22.02,1430.227,1452.247,,hotpotqa,mistral,7.967,134.013
raptor_2l,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?",Matt Groening," I cannot find this information in the provided context as it does not contain any details about the birth dates of the writers of ""The Telltale Head.""",0.5932,False,10.197,2147.462,2157.659,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Are both Jack and Coke and Clover Club Cocktail cocktails?,yes," Yes, according to the provided context, both Jack and Coke and The Clover Club Cocktail are identified as cocktails. However, they are different cocktails with distinct ingredients.",0.8048,False,52.081,2091.625,2143.705,,hotpotqa,mistral,7.967,134.013
crag,Are both Jack and Coke and Clover Club Cocktail cocktails?,yes," Yes, according to the provided context, both Jack and Coke and Clover Club Cocktail are identified as cocktails. However, they are different drinks, with Jack and Coke being a mix of Jack Daniel's whiskey and Coca-Cola, while the Clover Club Cocktail consists of Gin, Lemon Juice, Raspberry Syrup, and an egg white.",0.5707,False,38.882,3858.769,3897.651,,hotpotqa,mistral,7.967,134.013
raptor_2l,Are both Jack and Coke and Clover Club Cocktail cocktails?,yes," Yes, according to the provided context, both Jack and Coke and Clover Club Cocktail are identified as cocktails.",0.7528,False,10.191,1785.697,1795.887,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"An American physicist coined the term ""soft energy path"" in 1976.  Today he is chairman and chief scientist of what?",Rocky Mountain Institute, Rocky Mountain Institute,0.5914,False,67.441,461.081,528.522,,hotpotqa,mistral,7.967,134.013
