question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,dataset,model
what college does everyone in gossip girl go to,New York University,I cannot find this information in the provided context.,baseline,0.5531,False,0.5621,False,-1.0,naturalqs,llama3
what college does everyone in gossip girl go to,New York University,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.5856,False,-1.0,naturalqs,llama3
what college does everyone in gossip girl go to,New York University,I cannot find this information in the provided context.,hcpc_v2,0.5531,False,0.5621,False,0.4497,naturalqs,llama3
the area enclosed by hysteresis loop is a measure of,energy loss,I cannot find this information in the provided context.,baseline,0.5531,False,0.5934,False,-1.0,naturalqs,llama3
the area enclosed by hysteresis loop is a measure of,energy loss,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.5994,False,-1.0,naturalqs,llama3
the area enclosed by hysteresis loop is a measure of,energy loss,I cannot find this information in the provided context.,hcpc_v2,0.5531,False,0.5934,True,0.7664,naturalqs,llama3
what written material is included in the talmud,"the Mishnah (Hebrew: משנה, c. 200 CE), a written compendium of Rabbinic Judaism's Oral Torah","According to the provided context, the Talmud contains:

* The teachings and opinions of thousands of rabbis (dating from before the Common Era through the fifth century CE) on a variety of subjects, including:
	+ Halakha (law)
	+ Jewish ethics
	+ Philosophy
	+ Customs
	+ History
	+ Lore

Note that there is no mention of specific written materials or texts being included in the Talmud.",baseline,0.518,False,0.6857,False,-1.0,naturalqs,llama3
what written material is included in the talmud,"the Mishnah (Hebrew: משנה, c. 200 CE), a written compendium of Rabbinic Judaism's Oral Torah","According to the provided context, the entire Talmud consists of 63 tractates.",hcpc_v1,0.7251,False,0.6387,False,-1.0,naturalqs,llama3
what written material is included in the talmud,"the Mishnah (Hebrew: משנה, c. 200 CE), a written compendium of Rabbinic Judaism's Oral Torah","According to the provided context, the Talmud contains:

* The teachings and opinions of thousands of rabbis (dating from before the Common Era through the fifth century CE) on a variety of subjects, including:
	+ Halakha (law)
	+ Jewish ethics
	+ Philosophy
	+ Customs
	+ History
	+ Lore

Note that there is no mention of specific written materials or texts being included in the Talmud.",hcpc_v2,0.518,False,0.6857,False,0.7151,naturalqs,llama3
who plays dawn on nicky ricky dicky and dawn,Lizzy Greene,"According to the provided context, Casey Simpson plays Dawn on Nicky, Ricky, Dicky & Dawn.",baseline,0.9541,False,0.8076,False,-1.0,naturalqs,llama3
who plays dawn on nicky ricky dicky and dawn,Lizzy Greene,"According to the provided context, Casey Simpson plays Dawn on Nicky, Ricky, Dicky & Dawn.",hcpc_v1,0.9541,False,0.8076,False,-1.0,naturalqs,llama3
who plays dawn on nicky ricky dicky and dawn,Lizzy Greene,"According to the provided context, Casey Simpson plays Dawn on Nicky, Ricky, Dicky & Dawn.",hcpc_v2,0.9541,False,0.8076,False,0.8327,naturalqs,llama3
who was the movie citizen kane based on,"based in part upon the American newspaper magnate William Randolph Hearst, Chicago tycoons Samuel Insull and Harold McCormick, and aspects of Welles's own life","According to the provided context, Citizen Kane is based in part upon:

* William Randolph Hearst, an American newspaper magnate
* Samuel Insull and Harold McCormick, Chicago tycoons
* Aspects of Welles's own life
* Charles Foster Kane, played by Welles",baseline,0.8831,False,0.6505,False,-1.0,naturalqs,llama3
who was the movie citizen kane based on,"based in part upon the American newspaper magnate William Randolph Hearst, Chicago tycoons Samuel Insull and Harold McCormick, and aspects of Welles's own life","According to the provided context, the movie ""Citizen Kane"" is based in part upon:

* William Randolph Hearst, an American newspaper magnate
* Samuel Insull and Harold McCormick, Chicago tycoons
* Aspects of Orson Welles's own life",hcpc_v1,0.6547,False,0.646,False,-1.0,naturalqs,llama3
who was the movie citizen kane based on,"based in part upon the American newspaper magnate William Randolph Hearst, Chicago tycoons Samuel Insull and Harold McCormick, and aspects of Welles's own life","According to the provided context, Citizen Kane is based in part upon:

* William Randolph Hearst, an American newspaper magnate
* Samuel Insull and Harold McCormick, Chicago tycoons
* Aspects of Welles's own life",hcpc_v2,0.6988,False,0.6505,False,0.6529,naturalqs,llama3
who sings the songs in crazy ex girlfriend,Rachel Bloom,"According to the provided context, Rachel Bloom sings the opening and ending themes for each season:

* Season 1: ""Crazy Ex-Girlfriend"" performed by Rachel Bloom
* Season 2: ""I'm Just a Girl in Love"" performed by Rachel Bloom
* Season 3: ""You Do / You Don't Wanna Be Crazy"" performed by Rachel Bloom",baseline,0.8459,False,0.653,False,-1.0,naturalqs,llama3
who sings the songs in crazy ex girlfriend,Rachel Bloom,"According to the provided context, Rachel Bloom sings the song ""You Do / You Don't Wanna Be Crazy"". Additionally, it is mentioned that some songs are performed instrumentally (without a singer), specifically:

* ""Crazy Ex-Girlfriend"" (season 1)
* ""I'm Just a Girl in Love"" (season 2)",hcpc_v1,0.9471,False,0.6333,False,-1.0,naturalqs,llama3
who sings the songs in crazy ex girlfriend,Rachel Bloom,"According to the provided context, Rachel Bloom sings the opening and ending themes for each season:

* Season 1: ""Crazy Ex-Girlfriend"" performed by Rachel Bloom
* Season 2: ""I'm Just a Girl in Love"" performed by Rachel Bloom
* Season 3: ""You Do / You Don't Wanna Be Crazy"" performed by Rachel Bloom",hcpc_v2,0.8459,False,0.653,False,0.4936,naturalqs,llama3
when does nathan get in a car accident,"""The Show Must Go On""",I cannot find this information in the provided context.,baseline,0.5531,False,0.4286,False,-1.0,naturalqs,llama3
when does nathan get in a car accident,"""The Show Must Go On""",I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.4447,False,-1.0,naturalqs,llama3
when does nathan get in a car accident,"""The Show Must Go On""",I cannot find this information in the provided context.,hcpc_v2,0.5531,False,0.4305,True,0.6108,naturalqs,llama3
when is the world consumer right day celebrated,15 March every year,"According to the provided context, World Consumer Rights Day is celebrated on 15 March every year.",baseline,0.9183,False,0.5059,False,-1.0,naturalqs,llama3
when is the world consumer right day celebrated,15 March every year,"According to the provided context, World Consumer Rights Day is an annual occasion. However, it does not specify the exact date of celebration. Therefore, I can only answer that:

The World Consumer Rights Day is celebrated annually.

(I cannot find this information in the provided context.)",hcpc_v1,0.7112,False,0.7535,False,-1.0,naturalqs,llama3
when is the world consumer right day celebrated,15 March every year,"According to the provided context, World Consumer Rights Day is celebrated on 15 March every year.",hcpc_v2,0.9183,False,0.5059,False,0.5612,naturalqs,llama3
how much square feet is a basketball court,94 by 50 feet,"According to the provided context, the dimensions of an NBA basketball court are 94 by 50 feet. To find the square footage, we multiply the length and width:

94 feet (length) × 50 feet (width) = 4,700 square feet

So, a basketball court in the National Basketball Association (NBA) is approximately 4,700 square feet.",baseline,0.5597,False,0.6751,False,-1.0,naturalqs,llama3
