embedder,pair_id,set_type,question,ground_truth,faithfulness_score,is_hallucination,answer_span_present,reencoded_mean_query_sim,reencoded_ccs,n_passages
e5-large,fix01_68c35ebe5fb2,low_ccs,What date was Super Bowl Opening Night held?,"February 1, 2016",0.5898,False,False,0.7432812926170688,0.680958716243115,3
e5-large,fix01_b05a94846277,high_ccs,What did the new mass allow as regards ceremony?,freedom of ceremony,0.3738,True,False,0.7371040969584275,0.8062729318215747,3
e5-large,fix01_b05a94846277,low_ccs,What did the new mass allow as regards ceremony?,freedom of ceremony,0.5945,False,False,0.7218487872578803,0.615235531537013,3
e5-large,fix01_31d8a12355f6,high_ccs,Whose shrine did the pilgrims go to in 1016?,Archangel Michael,0.6842,False,False,0.7374310554849304,0.7798618496559302,3
e5-large,fix01_31d8a12355f6,low_ccs,Whose shrine did the pilgrims go to in 1016?,Archangel Michael,0.6522,False,False,0.7337903509006559,0.6683310388849207,3
e5-large,fix01_1e16173be7fb,high_ccs,What is the balance for positive reinforcement?,immediate and fair punishment for misbehavior,0.6869,False,False,0.7625669556956334,0.8339376091496707,3
e5-large,fix01_1e16173be7fb,low_ccs,What is the balance for positive reinforcement?,immediate and fair punishment for misbehavior,0.5231,False,True,0.772507511262733,0.6640132117130318,3
e5-large,fix01_0b4ce7680eeb,high_ccs,How much of Poland's national income does Warsaw produce?,12%,0.9373,False,True,0.8066431451572331,0.8333988231791025,3
e5-large,fix01_0b4ce7680eeb,low_ccs,How much of Poland's national income does Warsaw produce?,12%,0.6918,False,False,0.7945073581406726,0.727312725753404,3
e5-large,fix01_d57a37338fc3,high_ccs,How long were the fighters of the Warsaw Ghetto Uprising able to hold out?,almost a month,0.5836,False,False,0.7176101652220418,0.8263137884015929,3
e5-large,fix01_d57a37338fc3,low_ccs,How long were the fighters of the Warsaw Ghetto Uprising able to hold out?,almost a month,0.5261,False,False,0.7299501729535365,0.61939905019584,3
e5-large,fix01_9cdd6f89d600,high_ccs,Who was the head coach of the Broncos in Super Bowl XLVIII?,John Fox,0.3503,True,False,0.7756962634357079,0.8637561185334254,3
e5-large,fix01_9cdd6f89d600,low_ccs,Who was the head coach of the Broncos in Super Bowl XLVIII?,John Fox,0.678,False,False,0.7709385889827663,0.7265690591580856,3
e5-large,fix01_06a7978f30d7,high_ccs,What expression is generally used to convey upper or lower bounds?,big O notation,0.8107,False,False,0.7762731754542124,0.8076018664954416,3
e5-large,fix01_06a7978f30d7,low_ccs,What expression is generally used to convey upper or lower bounds?,big O notation,0.5709,False,False,0.7552038513869146,0.6820523748218734,3
e5-large,fix01_a798efb9a8a5,high_ccs,What publication published an article about Tesla in 1912?,World Today,0.6089,False,False,0.7719291549996122,0.8310680506418643,3
e5-large,fix01_a798efb9a8a5,low_ccs,What publication published an article about Tesla in 1912?,World Today,0.6474,False,False,0.7975931477477269,0.7521956451010511,3
e5-large,fix01_f4c161fcabf6,high_ccs,What field type is usually chosen for Super Bowl games?,natural grass,0.6372,False,False,0.7356085123771704,0.7906076412894931,3
e5-large,fix01_f4c161fcabf6,low_ccs,What field type is usually chosen for Super Bowl games?,natural grass,0.5706,False,False,0.7600421283262332,0.7229680555690393,3
e5-large,fix01_25378996f971,high_ccs,Which theory of Einstein's did Tesla speak critically toward?,relativity,0.5159,False,False,0.7866471605724913,0.8049178873604166,3
e5-large,fix01_25378996f971,low_ccs,Which theory of Einstein's did Tesla speak critically toward?,relativity,0.6216,False,False,0.7888382872587226,0.7591636975209587,3
e5-large,fix01_14f22c9a02b3,high_ccs,What one word did the NFL commissioner use to describe what Super Bowl 50 was intended to be?,spectacular,0.6599,False,False,0.737579801222196,0.8195917663573243,3
e5-large,fix01_14f22c9a02b3,low_ccs,What one word did the NFL commissioner use to describe what Super Bowl 50 was intended to be?,spectacular,0.5692,False,False,0.7330045027813239,0.6939897703907463,3
e5-large,fix01_86f91d2a33e3,high_ccs,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014",0.7114,False,False,0.7579082576739294,0.799476102484578,3
e5-large,fix01_86f91d2a33e3,low_ccs,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014",0.5531,False,False,0.7411390834351312,0.7293150664410314,3
e5-large,fix01_644b3811630a,high_ccs,When did he talk about his beliefs in an interview?,1937,0.8486,False,False,0.725863532917128,0.7919696805998275,3
e5-large,fix01_644b3811630a,low_ccs,When did he talk about his beliefs in an interview?,1937,0.6659,False,False,0.7284182820642467,0.6837138729511872,3
e5-large,fix01_d49dfff0fa73,high_ccs,Which California venue was one of three considered for Super Bowl 50?,San Francisco Bay Area's Levi's Stadium,0.5531,False,False,0.7319523772796409,0.7906076412894931,3
e5-large,fix01_d49dfff0fa73,low_ccs,Which California venue was one of three considered for Super Bowl 50?,San Francisco Bay Area's Levi's Stadium,0.7354,False,True,0.7698475437888103,0.7085278469164328,3
e5-large,fix01_84cf12d2d769,high_ccs,Who set up what became the Second Polish Republic?,underground leader Piłsudski,0.563,False,False,0.7423283649809059,0.8030491430218847,3
e5-large,fix01_84cf12d2d769,low_ccs,Who set up what became the Second Polish Republic?,underground leader Piłsudski,0.6414,False,False,0.7619067232641266,0.7101752085197888,3
e5-large,fix01_7dba98d8cd80,high_ccs,How many cameras did EyeVision 360 utilize?,36,0.4473,True,True,0.7058936716405597,0.8260154261686556,3
e5-large,fix01_7dba98d8cd80,low_ccs,How many cameras did EyeVision 360 utilize?,36,0.7181,False,False,0.7084369998240384,0.6152434992066864,3
e5-large,fix01_2a059842409e,high_ccs,Who recovered Tolbert's fumble?,Danny Trevathan,0.5907,False,False,0.7880901255096338,0.8884164281007634,3
e5-large,fix01_2a059842409e,low_ccs,Who recovered Tolbert's fumble?,Danny Trevathan,0.3006,True,True,0.7932429732335597,0.7267757219608202,3
e5-large,fix01_873df9d40fd5,high_ccs,"If a detention asks the student to write, what do they write?",lines or a punishment essay,0.6469,False,False,0.7358686551232712,0.8580755609436926,3
e5-large,fix01_873df9d40fd5,low_ccs,"If a detention asks the student to write, what do they write?",lines or a punishment essay,0.665,False,False,0.741380764665692,0.6593197205616462,3
e5-large,fix01_1645d40277bb,high_ccs,In what expression can one expect to find DTIME(n),DTIME(n2),0.6031,False,False,0.7788288135513234,0.815243902905025,3
e5-large,fix01_1645d40277bb,low_ccs,In what expression can one expect to find DTIME(n),DTIME(n2),0.6452,False,False,0.7767626717021522,0.7905435716963882,3
e5-large,fix01_ec6352868f24,high_ccs,"After Archbishop Albrecht reviewed the Theses, where did he send them?",Rome,0.7604,False,True,0.7929543354720844,0.8140195308243792,3
e5-large,fix01_ec6352868f24,low_ccs,"After Archbishop Albrecht reviewed the Theses, where did he send them?",Rome,0.5882,False,False,0.7305528808384558,0.6633082261562131,3
e5-large,fix01_02fc34ec7b16,high_ccs,How many games did the Broncos lose during their regular 2015 season?,four,0.4906,True,True,0.7561585610395051,0.8884164281007634,3
e5-large,fix01_02fc34ec7b16,low_ccs,How many games did the Broncos lose during their regular 2015 season?,four,0.5701,False,True,0.7853911420249341,0.7392178965649862,3
e5-large,fix01_8704efd76d09,high_ccs,What was the naval base called?,Dyrrachium,0.8715,False,True,0.7485436636828978,0.8387140450990018,3
e5-large,fix01_8704efd76d09,low_ccs,What was the naval base called?,Dyrrachium,1.0,False,True,0.7416463618690821,0.5964359420338908,3
e5-large,fix01_be52e50ea748,high_ccs,"Who designs both the ""50"" as well as the Trophy?",Tiffany & Co.,0.7213,False,False,0.7484595616578117,0.7739873377586608,3
e5-large,fix01_be52e50ea748,low_ccs,"Who designs both the ""50"" as well as the Trophy?",Tiffany & Co.,0.7006,False,False,0.7186593245192485,0.5928144034555805,3
e5-large,fix01_41285ac2f571,high_ccs,How far is Warsaw from the Baltic Sea?,roughly 260 kilometres,0.5526,False,False,0.7702545029636364,0.8257553730592819,3
e5-large,fix01_41285ac2f571,low_ccs,How far is Warsaw from the Baltic Sea?,roughly 260 kilometres,0.5526,False,False,0.7669313713454371,0.6991056640605604,3
e5-large,fix01_2a116d7e841d,high_ccs,What opened on January 30th at the Justin Herman plaza?,Super Bowl City,0.6116,False,True,0.7224394061578158,0.799476102484578,3
e5-large,fix01_2a116d7e841d,low_ccs,What opened on January 30th at the Justin Herman plaza?,Super Bowl City,0.6823,False,False,0.7102122656082571,0.6458056889767656,3
e5-large,fix01_ee82671d0c26,high_ccs,Who lost to the Broncos in the AFC Championship?,New England Patriots,0.8718,False,False,0.7864028324663387,0.8933384021169904,3
e5-large,fix01_ee82671d0c26,low_ccs,Who lost to the Broncos in the AFC Championship?,New England Patriots,0.4332,True,False,0.7888992806271538,0.7392178965649862,3
e5-large,fix01_13eda42baaf7,high_ccs,When was the article published?,20 December 1914,0.9251,False,False,0.7658533253707898,0.809896063589062,3
e5-large,fix01_13eda42baaf7,low_ccs,When was the article published?,20 December 1914,0.683,False,False,0.7594768900079504,0.6458971395718085,3
e5-large,fix01_6c6d928f9266,high_ccs,When did Tesla make the induction motor?,1887,0.6951,False,False,0.8200600422505114,0.8431654861213697,3
e5-large,fix01_6c6d928f9266,low_ccs,When did Tesla make the induction motor?,1887,0.533,False,False,0.8164817818618185,0.7661846883767328,3
e5-large,fix01_4c59ae30d388,high_ccs,"In 2011, who was the first player to be chosen in the NFL draft?",Newton,0.7869,False,True,0.7512792972330713,0.8554451618651044,3
e5-large,fix01_4c59ae30d388,low_ccs,"In 2011, who was the first player to be chosen in the NFL draft?",Newton,0.7029,False,True,0.7641456233074608,0.69772150717677,3
e5-large,fix01_0f548413c606,high_ccs,Which Florida venue was one of three considered for Super Bowl 50?,Miami's Sun Life Stadium,0.7532,False,False,0.7668776953343981,0.8158407285974573,3
e5-large,fix01_0f548413c606,low_ccs,Which Florida venue was one of three considered for Super Bowl 50?,Miami's Sun Life Stadium,0.7257,False,False,0.7506302112731985,0.6827596182454047,3
e5-large,fix01_1eed5dee00b5,high_ccs,What did Tesla's design not need? ,a commutator,0.3463,True,False,0.7844507617906583,0.8070245627074351,3
e5-large,fix01_1eed5dee00b5,low_ccs,What did Tesla's design not need? ,a commutator,0.2036,True,False,0.7868463630565653,0.751022003822035,3
e5-large,fix01_367b38d6e7cc,high_ccs,Where did Tesla believe his talents came from?,his mother's genetics and influence,0.7588,False,False,0.8105997381582343,0.8431654861213697,3
e5-large,fix01_367b38d6e7cc,low_ccs,Where did Tesla believe his talents came from?,his mother's genetics and influence,0.7871,False,True,0.8202320102478412,0.749110059471046,3
e5-large,fix01_443828252e04,high_ccs,Who if the commissioner of the NFL?,Roger Goodell,0.666,False,False,0.7138920682088471,0.869989765542486,3
e5-large,fix01_443828252e04,low_ccs,Who if the commissioner of the NFL?,Roger Goodell,0.666,False,False,0.7244842621047369,0.6911655882076999,3
e5-large,fix01_25db13e82adc,high_ccs,What was the occupation of Tesla's father?,priest,0.5247,False,False,0.8038184570131731,0.8431654861213697,3
e5-large,fix01_25db13e82adc,low_ccs,What was the occupation of Tesla's father?,priest,0.5531,False,False,0.7910744812113908,0.7466264879240341,3
e5-large,fix01_3de7c0276b8c,high_ccs,What was the boat called?,teleautomaton,0.4386,True,False,0.7283139087073481,0.832729462248598,3
e5-large,fix01_3de7c0276b8c,low_ccs,What was the boat called?,teleautomaton,0.6342,False,False,0.7232812841778218,0.6615673044186356,3
e5-large,fix01_dc174e19c195,high_ccs,Who were the Westwood one color analysts?,Boomer Esiason and Dan Fouts,0.5402,False,False,0.6843653460163259,0.8000401614344758,3
e5-large,fix01_dc174e19c195,low_ccs,Who were the Westwood one color analysts?,Boomer Esiason and Dan Fouts,0.5684,False,False,0.6689359572807193,0.6287362542979319,3
e5-large,fix01_4614d28dcbe4,high_ccs,When did the Venetians take total control of Cyprus?,1489,0.7072,False,False,0.7131857665219457,0.7952592241854802,3
e5-large,fix01_4614d28dcbe4,low_ccs,When did the Venetians take total control of Cyprus?,1489,0.6729,False,False,0.7117371728107237,0.6653780464028529,3
e5-large,fix01_55d94ef18e89,high_ccs,With whom are teachers required to register?,the Teaching Council,0.7166,False,False,0.7708165227127001,0.8498683231987442,3
e5-large,fix01_55d94ef18e89,low_ccs,With whom are teachers required to register?,the Teaching Council,0.8407,False,True,0.7770930229206033,0.7218764877789429,3
e5-large,fix01_26315f8dbeba,high_ccs,At what university's facility did the Broncos practice?,Stanford University,0.5531,False,False,0.7631022433584705,0.8922224068349659,3
e5-large,fix01_26315f8dbeba,low_ccs,At what university's facility did the Broncos practice?,Stanford University,0.7047,False,False,0.7710934419134574,0.6850475213219615,3
e5-large,fix01_c515c34fca85,high_ccs,What did the Church claim could be avoided with money?,God's punishment,0.4926,True,False,0.7475435900020422,0.8053022804372867,3
e5-large,fix01_c515c34fca85,low_ccs,What did the Church claim could be avoided with money?,God's punishment,0.5988,False,False,0.731492493217157,0.6849071291121127,3
e5-large,fix01_d295077c8eb1,high_ccs,What did Tesla call his electrical effects in 1893?,Tesla Polyphase System,0.8105,False,False,0.7982927483860328,0.8399990972990812,3
e5-large,fix01_d295077c8eb1,low_ccs,What did Tesla call his electrical effects in 1893?,Tesla Polyphase System,0.8105,False,False,0.8054154878229595,0.7556169491895314,3
e5-large,fix01_b87f8518424c,high_ccs,When did Germany invade Poland and in doing so start World War II?,September 1939,0.6985,False,False,0.7408322622542257,0.8493742573401749,3
e5-large,fix01_b87f8518424c,low_ccs,When did Germany invade Poland and in doing so start World War II?,September 1939,0.6294,False,False,0.7384824711391457,0.697325679621415,3
e5-large,fix01_fe6f70768bf6,high_ccs,What is the most frequently employed type of reduction?,polynomial-time reduction,0.5006,False,False,0.7431060630171186,0.828963049217711,3
e5-large,fix01_fe6f70768bf6,low_ccs,What is the most frequently employed type of reduction?,polynomial-time reduction,0.4636,True,False,0.7384151381457013,0.6788367644802897,3
e5-large,fix01_df177e4ffe29,high_ccs,How many 2015 season interceptions did the Panthers' defense get?,24,0.6066,False,True,0.7733036272824986,0.8909937016104478,3
e5-large,fix01_df177e4ffe29,low_ccs,How many 2015 season interceptions did the Panthers' defense get?,24,0.4539,True,True,0.796609391184524,0.7421056889935533,3
e5-large,fix01_380bdfd008a9,high_ccs,Who was the Most Valuable Player of Super Bowl 50?,Von Miller,0.8578,False,True,0.7684678596239526,0.8554451618651044,3
e5-large,fix01_380bdfd008a9,low_ccs,Who was the Most Valuable Player of Super Bowl 50?,Von Miller,0.5967,False,True,0.7874413268164929,0.6980029870117167,3
e5-large,fix01_9cd403c30b83,high_ccs,What was one of the Norman's major exports?,fighting horsemen,0.6868,False,True,0.8180730732704341,0.8346471199502832,3
e5-large,fix01_9cd403c30b83,low_ccs,What was one of the Norman's major exports?,fighting horsemen,0.5958,False,False,0.800937424395972,0.7658409142057421,3
